Experiment;Model;Simulation;S;B;L;T;Graph Seed;Dynamics Seed;Steps;q;Time to Fixation;Jazz;Stuff
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;550;3.1133333333333333;326;288;2000;2.373957069118611;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;550;3.5566666666666666;326;288;2000;2.624876287675495;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;550;4.0;326;288;2000;2.8183048828988757;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;0.01;326;288;2000;9.057678187205882e-16;609;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;0.45333333333333337;326;288;2000;0.3876928905085376;519;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;0.8966666666666667;326;288;2000;0.9340671812086895;536;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;1.34;326;288;2000;1.6191475298196094;1064;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;1.7833333333333334;326;288;2000;1.9828409936246922;1532;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;2.2266666666666666;326;288;2000;2.0917788065688496;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;2.67;326;288;2000;2.332811513626094;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;3.1133333333333333;326;288;2000;2.456632712709711;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;3.5566666666666666;326;288;2000;2.6682129912111603;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;575;4.0;326;288;2000;3.041219091858116;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;0.01;326;288;2000;8.955493213523727e-16;517;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;0.45333333333333337;326;288;2000;0.37677668681996035;566;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;0.8966666666666667;326;288;2000;0.9503913590105493;512;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;1.34;326;288;2000;1.6417144969829707;1162;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;1.7833333333333334;326;288;2000;1.9937388216361691;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;2.2266666666666666;326;288;2000;2.160950730057232;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;2.67;326;288;2000;2.3925020372902774;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;3.1133333333333333;326;288;2000;2.525886373226157;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;3.5566666666666666;326;288;2000;2.6440329944241716;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;600;4.0;326;288;2000;2.866790133247898;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;0.01;326;288;2000;9.76875138923014e-16;625;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;0.45333333333333337;326;288;2000;0.4042482496606557;503;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;0.8966666666666667;326;288;2000;0.9408097317004338;530;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;1.34;326;288;2000;1.6042237733881628;1117;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;1.7833333333333334;326;288;2000;2.148865431488085;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;2.2266666666666666;326;288;2000;2.148112370993612;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;2.67;326;288;2000;2.4515286331395023;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;3.1133333333333333;326;288;2000;2.6527468298549928;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;3.5566666666666666;326;288;2000;2.6552238549212475;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;625;4.0;326;288;2000;2.8974570495099803;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;0.01;326;288;2000;8.880075997312985e-16;507;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;0.45333333333333337;326;288;2000;0.4092941770741001;467;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;0.8966666666666667;326;288;2000;0.9783148679418883;649;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;1.34;326;288;2000;1.6132293695863247;1010;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;1.7833333333333334;326;288;2000;2.1224375414316996;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;2.2266666666666666;326;288;2000;2.1256831282865893;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;2.67;326;288;2000;2.6207512878889587;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;3.1133333333333333;326;288;2000;2.6905024103801494;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;3.5566666666666666;326;288;2000;2.9444926315478974;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;650;4.0;326;288;2000;2.8803222861630355;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;0.01;326;288;2000;9.690390332275793e-16;454;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;0.45333333333333337;326;288;2000;0.4103880057372321;495;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;0.8966666666666667;326;288;2000;0.9504773782205862;563;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;1.34;326;288;2000;1.674519398886477;1184;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;1.7833333333333334;326;288;2000;2.116331458146836;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;2.2266666666666666;326;288;2000;2.322776891565704;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;2.67;326;288;2000;2.7236302928829685;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;3.1133333333333333;326;288;2000;2.809682908840496;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;3.5566666666666666;326;288;2000;2.9731708800690875;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;675;4.0;326;288;2000;2.959220190956317;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;0.01;326;288;2000;1.0850690766224795e-15;466;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;0.45333333333333337;326;288;2000;0.42121353593996463;461;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;0.8966666666666667;326;288;2000;0.9709458093003301;568;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;1.34;326;288;2000;1.6747793190628704;963;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;1.7833333333333334;326;288;2000;2.2284464631160747;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;2.2266666666666666;326;288;2000;2.2781463594113895;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;2.67;326;288;2000;2.7285467907747085;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;3.1133333333333333;326;288;2000;2.901401091200996;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;3.5566666666666666;326;288;2000;2.897624621882147;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;700;4.0;326;288;2000;3.01528097501499;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;0.01;326;288;2000;8.980769846388642e-16;499;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;0.45333333333333337;326;288;2000;0.43507073647911887;530;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;0.8966666666666667;326;288;2000;0.98326087362972;539;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;1.34;326;288;2000;1.7462064499920082;1682;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;1.7833333333333334;326;288;2000;2.247574113267541;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;2.2266666666666666;326;288;2000;2.256816328339498;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;2.67;326;288;2000;2.874111806691155;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;3.1133333333333333;326;288;2000;2.732765678561813;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;3.5566666666666666;326;288;2000;3.059499947996204;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;725;4.0;326;288;2000;3.2591723228277987;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;0.01;326;288;2000;8.421317912261059e-16;496;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;0.45333333333333337;326;288;2000;0.4114875230698189;443;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;0.8966666666666667;326;288;2000;0.9454544615047253;623;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;1.34;326;288;2000;1.6792342101344027;1609;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;1.7833333333333334;326;288;2000;2.2377799946544585;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;2.2266666666666666;326;288;2000;2.2408856442393423;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;2.67;326;288;2000;2.6579763022237493;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;3.1133333333333333;326;288;2000;2.874642852787111;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;3.5566666666666666;326;288;2000;3.0216413949661196;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;750;4.0;326;288;2000;3.2070034509974072;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.01;326;288;2000;8.884648826715153e-16;493;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.45333333333333337;326;288;2000;0.4098618747474582;557;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;0.8966666666666667;326;288;2000;0.9723977120704987;574;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.34;326;288;2000;1.6908878920198505;983;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;1.7833333333333334;326;288;2000;2.1686802057191104;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;2.2266666666666666;326;288;2000;2.3131113202094062;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;2.67;326;288;2000;2.6410856396932463;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;3.1133333333333333;326;288;2000;2.8633616831862243;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;3.5566666666666666;326;288;2000;2.942281525152595;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;775;4.0;326;288;2000;3.241969191365557;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;0.01;326;288;2000;9.651919111034027e-16;493;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;0.45333333333333337;326;288;2000;0.41919103831001536;403;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;0.8966666666666667;326;288;2000;0.9778978718467729;567;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;1.34;326;288;2000;1.6736993806508635;1221;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;1.7833333333333334;326;288;2000;2.2349857977647245;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;2.2266666666666666;326;288;2000;2.2982477387622144;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;2.67;326;288;2000;2.685302067559226;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;3.1133333333333333;326;288;2000;2.8196875054965624;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;3.5566666666666666;326;288;2000;3.0463280995503434;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;800;4.0;326;288;2000;3.258623191898285;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;0.01;326;288;2000;9.650564572495796e-16;475;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;0.45333333333333337;326;288;2000;0.41868662781047583;408;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;0.8966666666666667;326;288;2000;0.9924990139176803;682;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;1.34;326;288;2000;1.6717733713494336;945;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;1.7833333333333334;326;288;2000;2.325594591470387;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;2.2266666666666666;326;288;2000;2.438066319428997;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;2.67;326;288;2000;2.638684970552853;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;3.1133333333333333;326;288;2000;2.8628280674970945;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;3.5566666666666666;326;288;2000;3.1605583174124283;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;825;4.0;326;288;2000;3.2819509185658755;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;0.01;326;288;2000;1.1456549810216789e-15;449;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;0.45333333333333337;326;288;2000;0.4204277896544585;446;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;0.8966666666666667;326;288;2000;0.9768812077470478;632;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;1.34;326;288;2000;1.702847424654497;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;1.7833333333333334;326;288;2000;2.291248426865596;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;2.2266666666666666;326;288;2000;2.516390232075326;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;2.67;326;288;2000;2.756894601991867;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;3.1133333333333333;326;288;2000;2.9599734878376895;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;3.5566666666666666;326;288;2000;3.2120501808398654;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;850;4.0;326;288;2000;3.4550029802614457;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;0.01;326;288;2000;9.029016548541706e-16;537;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;0.45333333333333337;326;288;2000;0.41449587376706587;404;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;0.8966666666666667;326;288;2000;1.0113665779351761;689;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;1.34;326;288;2000;1.7363093310926327;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;1.7833333333333334;326;288;2000;2.3412583331101677;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;2.2266666666666666;326;288;2000;2.588832308573394;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;2.67;326;288;2000;2.920065083879064;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;3.1133333333333333;326;288;2000;3.174760346356953;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;3.5566666666666666;326;288;2000;3.167425643268821;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;875;4.0;326;288;2000;3.5536984546321215;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;0.01;326;288;2000;8.984807508656871e-16;474;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;0.45333333333333337;326;288;2000;0.41238054608346264;450;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;0.8966666666666667;326;288;2000;1.0150675331930294;683;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;1.34;326;288;2000;1.7581923568447582;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;1.7833333333333334;326;288;2000;2.412668949560922;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;2.2266666666666666;326;288;2000;2.616956933318932;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;2.67;326;288;2000;3.008157836180097;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;3.1133333333333333;326;288;2000;3.07735727703242;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;3.5566666666666666;326;288;2000;3.2895428975956476;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;900;4.0;326;288;2000;3.5139570808936433;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;925;0.01;326;288;2000;9.173236750059271e-16;423;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;925;0.45333333333333337;326;288;2000;0.4314913163374797;456;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;925;0.8966666666666667;326;288;2000;0.9709551765778722;706;Slow;Fast
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;925;1.34;326;288;2000;1.851249547892756;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;925;1.7833333333333334;326;288;2000;2.3986810907924143;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;925;2.2266666666666666;326;288;2000;2.7336199611390914;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;925;2.67;326;288;2000;2.974450593823724;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;925;3.1133333333333333;326;288;2000;3.163156518487057;0;No Consensus;No Consensus
